filename,sign,x,y
1af0d7ba-e9bd-42a1-9562-63cc881052de-sign.png,1,0.877523422,0.841705023
1af4c37f-0162-429c-9ed0-2e741ea67a40-nosign.png,0,0,0
1b0c6708-18a4-4153-9c46-f11d28562a6c-sign.png,1,0.555715799,0.008199008
1b1d7335-7de4-4bca-a8bb-2bb59351ef11-nosign.png,0,0,0
1b229c21-5c54-4898-b435-04182cc979cf-sign.png,1,0.882053256,0.839352012
1b5da5fc-9e53-4b8d-b25f-bcebca115a2b-nosign.png,0,0,0
1b78cd54-ad0c-4d44-a04e-0b9ae1c46aef-sign.png,1,0.925456285,0.825792908
1b9cbd0e-52ca-4486-a3dd-3602c279e9a6-sign.png,1,0.511725783,0.964862346
1bb4e2eb-c772-41ae-81e3-d837b1d6a3c8-sign.png,1,0.347847432,0.024503232
1bc60e60-16db-43c3-b1e7-e9a098929e1a-sign.png,1,0.410029889,0.989757299
1bc84a93-c7b5-43cb-919c-2cd58af49336-nosign.png,0,0,0
1c1a4375-5d46-4c53-8d9f-24bdb7f222af-sign.png,1,0.416485102,0.971454023
1c37482e-e337-437f-80ae-c4e60fb7d1a2-nosign.png,0,0,0
1c6ba853-864e-47ac-bca1-7710a32d26ec-nosign.png,0,0,0
1c8c1e39-2026-4346-94f1-8776f3c01445-nosign.png,0,0,0
1c934927-92d6-484e-bc3b-dbf84c9cede1-nosign.png,0,0,0
1ca1e6d4-a13c-4b3f-b30b-702823c547e6-nosign.png,0,0,0
1ca81e47-8f28-4b54-a2e3-b287a3bad07c-nosign.png,0,0,0
1cb9cb54-1ed1-4b82-ba0a-769514c5a5c0-sign.png,1,0.535826266,0.018322539
1cbcc590-6d18-4c24-ac76-41d6df8c85b7-nosign.png,0,0,0
1cc9c662-40c2-4eae-b39a-1e6d5e5eb104-nosign.png,0,0,0
1ccd86d9-e02b-442a-b0c4-44dbdcf58d33-sign.png,1,0.49664259,0.021301936
1cd072cf-f26b-45b1-8356-24a0d5b154ef-nosign.png,0,0,0
1ce50232-d90e-4fdf-9f87-ef53b9476b3f-nosign.png,0,0,0
1d0d766f-619a-4764-bc29-ca40836a64f0-nosign.png,0,0,0
1d2bb167-42a9-4fab-b4d0-ce072478eabf-nosign.png,0,0,0
1d2d934b-95e9-4272-a787-f70dadd76ff5-nosign.png,0,0,0
1d3161e2-a0c6-466d-9659-0e8d182862d7-sign.png,1,0.878865957,0.838558197
1d336b1f-d943-4fe1-a512-930407805765-sign.png,1,0.170160473,0.014129133
1d4d3cde-1da9-45a3-898c-759a77447f28-nosign.png,0,0,0
1d710bde-df3a-48fb-b95b-31407252c694-sign.png,1,0.745150328,0.061459322
1da55a6b-c736-4b26-bbc5-27e0a6b3d2d7-nosign.png,0,0,0
1dc346c4-6803-4431-9c30-c5c9300354dd-sign.png,1,0.67763877,0.980264127
1e021f26-dc9f-48ff-8b78-41630cc236a9-nosign.png,0,0,0
1e1c5606-855e-46fd-8d77-ca6b9ce0c21d-nosign.png,0,0,0
1e22e89e-fd0c-4cc6-bd8c-19c8f5fd36c9-sign.png,1,0.422224373,0.96842283
1e338dc2-7b09-4dd1-9308-928d96c342e3-sign.png,1,0.840113938,0.809409738
1e449fe6-e260-4ab8-be85-f46719cf760b-nosign.png,0,0,0
1e473908-e876-4a9e-833b-4da195f68db5-nosign.png,0,0,0
1e47ee92-c03f-45a8-9bbf-344d08825e3a-nosign.png,0,0,0
1e497b94-69f5-4918-9c65-5c6fca1c8f01-nosign.png,0,0,0
1e4c6825-9abe-417e-80f6-815b158a4664-sign.png,1,0.374875158,0.989960432
1e5975d5-e0b2-41e7-ad34-2c2838d882bc-sign.png,1,0.645404041,0.993864775
1e701b8b-51c6-44bd-9e9b-cc9881bb86ce-nosign.png,0,0,0
1e755910-10aa-486f-be21-2183b95c2b4a-sign.png,1,0.325104654,0.825762748
1e7cf379-1068-4612-bfcf-3990d6fde88d-sign.png,1,0.188640951,0.799810826
1e815e79-1a56-42db-8a7e-3d5839849704-sign.png,1,0.336960764,0.090615832
1e9aa71d-bae8-424c-951e-292c16223c83-nosign.png,0,0,0
1eb1dee5-c9f1-417d-90a4-7dab9c5eb40e-nosign.png,0,0,0
1eb5db39-dfbe-48d0-8c7d-126b3829d6b9-nosign.png,0,0,0
1eb9c859-cff6-41e2-be4e-35b683e70a06-sign.png,1,0.472063064,0.826635182
1ec29759-eb66-4126-9bc2-0e2e26d7b7e6-sign.png,1,0.629854381,0.033059254
1eda3140-e017-47f6-b210-4279189fdf9c-nosign.png,0,0,0
1ef1bd50-4e6e-4a51-9627-673639991495-nosign.png,0,0,0
1efe7090-e5f1-4eac-a114-58c879195b39-nosign.png,0,0,0
1f09eacd-0882-4eb4-96af-f505f13008a7-nosign.png,0,0,0
1f1e4f63-e054-4e8a-a8ac-7897224ea332-sign.png,1,0.227811217,0.019202182
1f2de3dc-52f0-4d44-9cda-f5ed9476f1fb-sign.png,1,0.395661145,0.872489572
1f4f7e36-be05-4853-84e4-52919f5eee93-nosign.png,0,0,0
1f9b0ab7-fd5f-4fcf-bb7d-ae24fff7c016-sign.png,1,0.699492336,0.019820457
1faa302b-8d80-4012-a3eb-57a0a49e864f-nosign.png,0,0,0
1fc6cf8d-c6ba-4118-bd21-839ea94088e6-nosign.png,0,0,0
1fc9f051-7863-42d5-bd9a-6844e455e858-sign.png,1,0.646600307,0.949020863
2017adb0-02a6-45e7-b8a9-1677cc9d4739-nosign.png,0,0,0
203b0039-5d87-4829-84d0-4ccaa661dd7d-nosign.png,0,0,0
203d9db2-3781-4a13-afab-43c032c7334b-nosign.png,0,0,0
2040e74a-149a-40b6-8208-c9fc8512da7e-sign.png,1,0.564461887,0.980853678
206629de-815c-4d89-b712-8ae316fe3b80-nosign.png,0,0,0
20a39180-6059-4388-97b3-3488c61e9e21-nosign.png,0,0,0
20aff383-bf46-4b2a-9653-e31e98319bfa-sign.png,1,0.844672143,0.807377518
2114ea0d-16e1-4991-906c-6139d8e0c4b7-nosign.png,0,0,0
21591a6b-dfcf-43dd-9b69-508ce027a5ba-nosign.png,0,0,0
216404a2-ef1e-486a-876f-f3e46c9acd8c-nosign.png,0,0,0
2186252d-d7bf-4142-9eea-d927cce886c3-nosign.png,0,0,0
21a75245-a9bb-4438-a383-b307ce82dc81-nosign.png,0,0,0
21b4dae7-d93a-4ae3-8f1b-72453fe9ce6c-sign.png,1,0.232342467,0.988208652
21c69141-40a9-4d97-a041-5ea6fc20c7f2-nosign.png,0,0,0
21e2ff12-af33-484a-8f02-92a9205826ff-nosign.png,0,0,0
21feecff-bdae-4afd-83fe-2f770d3fe50a-sign.png,1,0.825102984,0.865565717
224e028f-b3bf-4012-a610-93d3348cb9e0-sign.png,1,0.8899104,0.828846217
2291ef1f-7e81-4acf-8fba-fa56c587a342-nosign.png,0,0,0
22966b63-a6c3-45df-956d-7eba74053d9f-nosign.png,0,0,0
229fee2b-aba3-4c5b-840f-97fc3403407f-nosign.png,0,0,0
22a29646-dde1-4d27-96c2-7028c8811a14-nosign.png,0,0,0
22bd7b18-bc70-4e47-878e-a01393aff11c-sign.png,1,0.383417875,0.985341609
22c2a16f-03a6-4110-bf9c-5571cbbe9b82-nosign.png,0,0,0
22e418a2-3983-41fc-af7f-ff23e11c72b7-sign.png,1,0.803470553,0.963561236
22f8ffec-0bf0-4617-8d86-5dddb57380c0-nosign.png,0,0,0
2327bdf5-bf19-4e96-8b71-03a6909b9b88-nosign.png,0,0,0
23658c11-21f1-4b44-bac6-c15f8cfc1125-nosign.png,0,0,0
237e1580-3afb-42b4-8588-26eee6ee3c99-nosign.png,0,0,0
238ce9ce-f3db-4f79-a6c6-b63ab57747e7-nosign.png,0,0,0
23901dfa-0e0a-4022-bc5b-0949f4a63a84-nosign.png,0,0,0
2398e3c3-059f-49c8-8b0f-d60c4c0cfc50-sign.png,1,0.52843374,0.982646883
239d5f02-9735-4861-aa96-1f00615a66d2-nosign.png,0,0,0
23bf32b3-b41f-4798-aee1-589262da5fef-nosign.png,0,0,0
23cfa3a5-4699-49b8-8660-7bb8823717be-nosign.png,0,0,0
23d5ac84-dd4e-44f0-82d7-14edcd2d86f9-nosign.png,0,0,0
244313f0-7788-4792-b605-386225ed0b5d-nosign.png,0,0,0
2452425f-8d6b-4c24-9ecf-1c705fb48f87-sign.png,1,0.592877447,0.971435547
24666410-70a8-45d2-9a15-2ed49c71f05d-sign.png,1,0.321128488,0.834606768
246f260c-5235-4e4a-8c86-f107dbc4594f-sign.png,1,0.489940674,0.860687375
248fa27c-7be3-4bb8-8d26-0fd254013b3a-sign.png,1,0.416049809,0.992652059
2497226c-5748-471b-b121-8a47901af2c5-nosign.png,0,0,0
24a97e02-ffb6-4f7c-a6d2-99dea9f3b7ff-sign.png,1,0.643116475,0.992691934
24b71560-50ce-42f6-89c3-5948771423c7-nosign.png,0,0,0
24d4f6ce-ef75-43a0-8330-be38e727f16c-sign.png,1,0.708449186,0.98294443
24ed98c1-e669-4e8d-a03d-ca5d4f3a212c-nosign.png,0,0,0
24eecb87-33d8-41e3-8a8a-071cd409804f-nosign.png,0,0,0
24fa5093-af31-4594-a7eb-4794719732e8-sign.png,1,0.605907559,0.992236197
251a2146-e093-465c-a7d2-2b84dc80e2a5-nosign.png,0,0,0
25212d68-e1ab-4ce9-a195-882773dd6f93-nosign.png,0,0,0
253838f8-48fd-4647-b939-d73fe8063fa1-sign.png,1,0.879682719,0.972727061
254725cd-62b3-4c6b-b61d-cdb9d579f923-nosign.png,0,0,0
25489a49-d545-457f-8d7b-09304b9e5f09-nosign.png,0,0,0
257a9e94-aa91-4762-9abe-5ee34aa9e2f4-sign.png,1,0.673694492,0.974959254
2585b6cf-c652-4520-8e8b-58427dbabb96-sign.png,1,0.761144281,0.801725268
25a033b3-b0e6-4ef2-a9f7-e8632f779ff7-nosign.png,0,0,0
25a1eb7d-2b57-458c-b8b9-af705cafe60b-nosign.png,0,0,0
25a70190-f3ab-42e8-b265-0a9c055ff726-sign.png,1,0.707292855,0.01967623
25c75591-48b0-4516-af74-fb1770b66bdd-nosign.png,0,0,0
25ce127e-02b3-4083-bab0-5f3dffcb4eb2-sign.png,1,0.670662463,0.953076363
25d26361-54cf-4f20-88b7-f9b7e38d2499-nosign.png,0,0,0
25e3d7d2-f063-46b4-a83c-6c16c7294470-nosign.png,0,0,0
25ec5841-06a6-4512-86c6-2ae5d920256c-sign.png,1,0.418764115,0.011569371
2600b345-0ad3-41e7-a5d3-e91714594b3e-nosign.png,0,0,0
2622cfaa-eab4-4530-ac74-5d11e5174181-nosign.png,0,0,0
268003ff-65af-4dae-956a-005ca80ea6a8-nosign.png,0,0,0
2683d0d5-7153-4c61-93fe-c7866f754729-nosign.png,0,0,0
2684f5c8-9453-4373-bd82-23d41057cf0c-nosign.png,0,0,0
26a2311e-ae46-4d85-be74-184521a8b7de-nosign.png,0,0,0
26aac0cb-6feb-4c8c-969d-8f853126efb9-sign.png,1,0.566717326,0.824266732
