filename,sign,x,y
520d85da-ce5d-4f06-8b69-13a3a424cd63-nosign.png,0,0,0
5220b1b8-ab1d-42ae-ab32-d20a859be987-nosign.png,0,0,0
523582e1-f4b0-4538-999a-4f875e800b37-nosign.png,0,0,0
5241a52e-85c4-4a1e-9484-17bf91b82be2-nosign.png,0,0,0
525419b4-c56e-4332-8d9e-a635b265b7ab-nosign.png,0,0,0
526720b3-741b-42c0-870c-0c145c1a9b3f-sign.png,1,0.47004208,0.964887918
5269efe4-b258-47e6-8518-b59d0906020c-nosign.png,0,0,0
5278a3b2-bb5e-4e37-9515-3836aa137726-nosign.png,0,0,0
5281d456-3c8f-4499-afc8-0efdffe50ea1-nosign.png,0,0,0
5288c8f7-ec22-48a3-a9e7-10c1c843878f-nosign.png,0,0,0
52a13382-b13d-41c9-9c52-f739ea798b7e-nosign.png,0,0,0
52a7d2ba-0d58-4212-b32b-95cba8b61af6-nosign.png,0,0,0
52ab6906-2b83-4ba6-a967-bb4be4b731ff-nosign.png,0,0,0
52b1e127-8bae-49d4-9dc2-09aca8068308-nosign.png,0,0,0
52c44335-25b7-483b-9af8-0632c06c8977-sign.png,1,0.097929672,0.861313879
52c5f941-f8f7-46d8-85e2-9213b1e0fac0-nosign.png,0,0,0
52d312ef-9449-4791-a5e2-65486a50f7fc-nosign.png,0,0,0
52d8c4a7-1539-48a1-b176-411b93a0ea07-nosign.png,0,0,0
52dc988c-9f4e-4c67-9af1-36a9598faeef-sign.png,1,0.942800164,0.834758461
532b82d0-92bf-48be-ae8f-8edc0edd2a48-nosign.png,0,0,0
533c453d-0e36-4936-be27-484cdb1ddd5f-nosign.png,0,0,0
534daba0-8444-4b93-a756-b96e82a1a952-nosign.png,0,0,0
536aa163-1a80-43a2-8dd0-8145e70d73e5-nosign.png,0,0,0
5371711d-b7f5-487a-82b2-49c3b02bd34e-sign.png,1,0.386207641,0.972112775
5386d86f-5a0f-4c17-90fd-0a2eed12a940-nosign.png,0,0,0
53b570de-d92b-466d-acc9-2a8fd3d7a909-sign.png,1,0.713271975,0.088337109
53ee58bf-8374-4079-9364-3d70d21cff25-nosign.png,0,0,0
53ef6e75-f6bb-43bd-9b45-76e05defac59-nosign.png,0,0,0
53fa349e-0f65-4e4e-94b3-325964bdbc9c-nosign.png,0,0,0
54152838-9928-4e14-a55b-bd822cb4c731-sign.png,1,0.360729992,0.813809752
542e1cf9-c863-4b40-964c-2505fb40bd1b-sign.png,1,0.387738943,0.020410027
54429470-f217-4e54-809b-3c486556335e-nosign.png,0,0,0
54580849-1f10-4e5e-be2d-65deee58a3fb-sign.png,1,0.855273723,0.814710795
5467477e-4da8-4c54-a0ea-ed032b5f642e-sign.png,1,0.880199016,0.841090977
54b6682a-ad75-4bb7-be4f-ce7e847f1fc8-nosign.png,0,0,0
54db3362-6894-4403-b214-d53a5f3e7d4c-nosign.png,0,0,0
54e3bed7-53d5-490b-82ec-a194f1afad4a-nosign.png,0,0,0
54fdd596-c012-4f16-a10f-7e38b7e14795-sign.png,1,0.64003259,0.961496889
5512711b-0c7d-483f-8042-582f226f5c35-nosign.png,0,0,0
5520ac4a-457e-4f45-a22b-7bbdc5055825-nosign.png,0,0,0
55260d68-af01-4881-8a63-13faf652b0ca-nosign.png,0,0,0
552feabb-73a9-4e7a-b928-0f0bb14c1a16-nosign.png,0,0,0
554425ca-b5c2-41d3-bffb-0a6d6a0a9ec1-nosign.png,0,0,0
5553b59f-1d64-426e-a19d-6f3a3e508512-sign.png,1,0.593131006,0.96792382
5553baf9-4314-4d5e-b95f-6cb66fca6ba0-nosign.png,0,0,0
5559def0-c287-4180-9be3-d7dbd1a2b016-nosign.png,0,0,0
555a915c-27d0-4d78-9d13-b8aacd1188e0-nosign.png,0,0,0
55673996-3edc-4459-834f-a4c0392e9868-nosign.png,0,0,0
556d942b-8fa8-4eb9-9e6c-9bc3b9eef90b-nosign.png,0,0,0
55787977-ede7-4f04-bbe0-0c5e2b24fede-nosign.png,0,0,0
557a1331-2c95-441f-8d49-d041730d1104-nosign.png,0,0,0
55944719-a9a2-4f4f-8659-443e390ef9df-sign.png,1,0.723673881,0.971835018
5597683d-735a-41ee-aa31-bb7f4a812570-nosign.png,0,0,0
55d742fa-a26d-411c-9b54-786760446bd1-sign.png,1,0.384919166,0.974743545
55ea2c89-089a-4b67-ae29-b7cd37d00cf1-nosign.png,0,0,0
561a93ec-f468-457f-b1a8-e9fa41aca3b8-nosign.png,0,0,0
563d7470-3a68-4e39-9a8b-fdfa6f26b225-nosign.png,0,0,0
56557736-6a4f-4201-8db4-2bc89d966050-nosign.png,0,0,0
565b2461-6e67-471b-9bf8-adf0026c42d0-nosign.png,0,0,0
56678d38-1093-415b-b106-9b2c44d3aae2-nosign.png,0,0,0
5686e825-c7fd-46a1-adb9-61a7af98a160-nosign.png,0,0,0
568a9606-0fdf-4f11-910e-397bc4ad7005-sign.png,1,0.900304139,0.803011418
568e45c4-cdb6-486e-b3a7-68838abde747-nosign.png,0,0,0
56c361df-6902-4c28-b4b6-d0f6ac7abe88-sign.png,1,0.565405488,0.022116299
56cf9db4-60b4-4216-b509-503bdf648e50-nosign.png,0,0,0
56e282c3-c312-4dc9-b2d4-d2fee7a0a3c2-sign.png,1,0.389234424,0.830966592
57105443-a634-40d7-9fbc-96a836edfd96-nosign.png,0,0,0
575312f2-b2cf-42cd-9e4d-7b8fddb5d0f7-nosign.png,0,0,0
575e6bfd-0f68-471c-a5ad-2b41089c867b-sign.png,1,0.278707355,0.979936541
5767c01b-8b9a-45d9-846d-397347a96e14-nosign.png,0,0,0
576f8aaa-8bbd-4c5d-a3d0-049793c9aae8-nosign.png,0,0,0
5771e1a8-641a-477b-9312-f3e9cf68492c-nosign.png,0,0,0
579f62f8-4b31-4a95-ae37-ef2703ff31de-nosign.png,0,0,0
57d7c9e9-5a85-4fe3-bc75-2484283038c8-sign.png,1,0.8117885,0.963292719
57fe3db8-d4dc-49ac-b9a9-7e92a9ba17ca-nosign.png,0,0,0
58064f37-673a-4259-abf9-5f63aa20f734-nosign.png,0,0,0
582708f2-7c02-4e98-802d-87b566e921d2-nosign.png,0,0,0
5872cc07-68c4-4fc9-86f8-00c190bbaa60-nosign.png,0,0,0
589ad83d-9fe3-4a66-83a9-6648cbea36e4-nosign.png,0,0,0
58b79c31-272a-41cf-9ad3-9672be28b6ae-nosign.png,0,0,0
58bafd99-4a53-4e35-9444-5b055f69a0a2-nosign.png,0,0,0
58d0f9f4-9dec-42ec-acef-a3182ab469fb-nosign.png,0,0,0
58eec5b9-65dc-4a8b-b783-55b6397cab41-sign.png,1,0.704588234,0.973805965
591f0880-5e93-46bb-9ca5-bafc6bd34ef6-nosign.png,0,0,0
593938c0-cc37-4181-9f96-356e1dba00d4-nosign.png,0,0,0
59499750-e258-4017-a6e5-82b16de7212e-nosign.png,0,0,0
595a5c93-dfa3-433d-99ff-32953e613549-nosign.png,0,0,0
59927bb9-1476-4429-8cc1-64101a2d9720-nosign.png,0,0,0
59b5c74f-a70c-43c2-94a4-9bac3ab2ffdf-sign.png,1,0.438165725,0.029880693
59be72e3-a8ef-4e24-8af5-98195b5160f2-nosign.png,0,0,0
59c330d3-58cf-496c-b22c-c9cbcf23cfc0-nosign.png,0,0,0
5a21e4aa-82f0-4569-b32c-468b3c69e24e-nosign.png,0,0,0
5a2b8eeb-4e8e-437a-86cb-72d0eed0f488-nosign.png,0,0,0
5a5eb825-8b91-4598-9ef3-dfec602243b2-nosign.png,0,0,0
5a798738-14a7-4252-99ab-85e3ff5bd86c-nosign.png,0,0,0
5a8c3f9f-a12b-4493-8f90-b62152ea9c1e-sign.png,1,0.596390725,0.858594418
5a90f554-c893-40d5-849e-8e4596742e94-nosign.png,0,0,0
5abdfe25-7418-4d6c-9635-26a895f7ea65-sign.png,1,0.418881924,0.96679449
5ac18164-4494-4610-8189-b28c84e43d52-nosign.png,0,0,0
5ac6087f-6a56-4c06-9543-aeba7792808e-nosign.png,0,0,0
5adf88ab-6c7c-4586-b4ed-dce001a386f4-nosign.png,0,0,0
5adf94ce-7786-4a17-a351-15ed5e59abb9-nosign.png,0,0,0
5aea037b-1611-40cf-a6d8-b460db12129c-sign.png,1,0.968197941,0.806419432
5aed5bab-c5a6-40dd-aecb-545ed69f5b88-nosign.png,0,0,0
5aede5af-c3e0-4522-b2be-681dbc8660f0-sign.png,1,0.698380113,0.961799801
5afde945-600d-4e92-8abb-96505a4a50dc-sign.png,1,0.967937887,0.052716814
5b35a74f-5d80-4f04-b9c4-a69c772396f0-sign.png,1,0.449336021,0.839036822
5b3927c8-c0ac-46a7-9b99-68b5a8ae351c-nosign.png,0,0,0
5b583505-2392-48c0-8f3e-a093bdcd3b5c-nosign.png,0,0,0
5b5ba7f7-27c9-49fe-af20-128a99b94b20-nosign.png,0,0,0
5b602a4b-5406-42c4-9bf2-d096c8a48f5b-nosign.png,0,0,0
5b610f4a-2b26-45f2-9afc-1033c4eaa28a-nosign.png,0,0,0
5b62173a-7a1d-4399-a500-39fcfaa03fcf-sign.png,1,0.786528111,0.981178521
5b6978bf-4c9b-4e61-aa5a-f6106ba38846-sign.png,1,0.851174771,0.79647851
5b75c288-5037-4b79-af40-c6f229196784-nosign.png,0,0,0
5b9cfecc-4582-4d05-9ec1-48c8646bdb9f-nosign.png,0,0,0
5ba66954-c4e3-4445-b05c-4e3ed5ec1f3a-nosign.png,0,0,0
5bc83c69-2d04-4037-b073-05863b248217-sign.png,1,0.534748912,0.974723875
5bdda312-f3ba-4a8f-afb9-db27bee8a1df-nosign.png,0,0,0
5be44e23-cd97-461b-9a43-ae9dbdcfe7ef-nosign.png,0,0,0
5be6ba3f-2c3e-453c-b2f2-7e48bcfb5b36-nosign.png,0,0,0
5bf61fad-e46d-4525-886c-a63c3fd78f07-nosign.png,0,0,0
5c2bce7d-e21e-411c-bec7-7c4f1d7eb451-nosign.png,0,0,0
5c4683e3-218c-4a69-b5fd-c342a7d912d2-nosign.png,0,0,0
5c47644e-5ada-4a9b-a2e2-4fb04c9491b0-sign.png,1,0.773197949,0.031709246
5c4f4ae2-e40d-422c-86b1-69958242c799-nosign.png,0,0,0
5c538f25-f3a3-47b2-84f0-da19f5c28d49-nosign.png,0,0,0
5c539e9a-1008-47a2-b1a9-93522f2becc0-sign.png,1,0.915597855,0.818169117
5c594c76-7562-42a4-9289-f78ceb97f3c7-nosign.png,0,0,0
5c847149-05fc-4e20-bfb3-74a563f4fb96-nosign.png,0,0,0
5c8aac66-7e47-4af5-982c-71291ed56259-nosign.png,0,0,0
5c8de0a2-7007-4970-8466-a0d2a9144037-sign.png,1,0.815623939,0.825007975
5c9258ec-97d2-46e9-9812-b274bdbbb11a-nosign.png,0,0,0
5ca4343f-2861-49f4-8599-a30f139eed0a-nosign.png,0,0,0
5cdfa728-f8bb-497c-bd90-6c7fe5cc6b87-nosign.png,0,0,0
5ce68714-33a3-41c7-a62f-3374e558e7c3-nosign.png,0,0,0
5cfc3a55-067c-44fc-9e8e-1d9d0bfb2ee4-sign.png,1,0.955821813,0.833331107
5d091c66-b1c1-4496-b4c8-5add0080276d-sign.png,1,0.862359047,0.814423145
5d2258c1-4f81-44b8-a6af-0e6af600a39f-sign.png,1,0.712232889,0.982374072
5d31134a-d83c-40b4-b827-2184a198cd0b-nosign.png,0,0,0
5d4ac293-18a8-41f2-9d28-e0726023a394-nosign.png,0,0,0
5daeb7d0-74a6-40af-a458-8ee4fd0bfad0-nosign.png,0,0,0
5db9a1cf-d25e-4d52-a587-f8597c866b2d-nosign.png,0,0,0
5dcc5f31-df1a-4b4a-ab74-d76119a26150-sign.png,1,0.962910533,0.79630977
5dcdfb42-9f97-451a-9da6-acdbc3eb9192-sign.png,1,0.946773945,0.830976248
5dd0a7e5-45c2-47d0-897f-7cbd79feef62-nosign.png,0,0,0
5df1e5de-3e0f-4c96-ad05-9204881d2da6-nosign.png,0,0,0
5df7649b-7d32-43e9-a3fd-c374b037e912-sign.png,1,0.816082775,0.981556951
5dfaf537-c2e7-4fae-8de1-64b4f748e0d0-nosign.png,0,0,0
5e0c367d-7c9c-48b8-92ad-ffc7f5b93c0b-sign.png,1,0.743229092,0.82952702
5e0dee79-ca81-4588-af9e-a4260206054d-sign.png,1,0.84064752,0.82432282
5e10209d-7f05-4fcc-995a-81ae73d15b34-nosign.png,0,0,0
