filename,sign,x,y
b4c81416-a2ea-4daa-93d9-02260c8fb768-sign.png,1,0.175841703,0.838849545
b4cf9d15-6627-47cf-b14f-d72eb0d0033e-sign.png,1,0.724147678,0.995712041
b4d3ce3a-0132-430c-b91d-c4e6c7cc8c8f-sign.png,1,0.839815617,0.969656348
b4da8ebf-8adf-4233-8a5d-80b76176dc10-sign.png,1,0.832791746,0.830342949
b4db7ffe-611f-43d5-96d7-38f877949f0a-sign.png,1,0.149159789,0.995066941
b4dd7b89-ec57-4c77-883d-dc960ec4126d-sign.png,1,0.487893521,0.801502348
b4e415d7-61d2-4c3b-9dce-90f7b59418f6-sign.png,1,0.359937281,0.991524697
b4f20b26-8480-4ac7-8e82-af73c8299fd7-sign.png,1,0.24253577,0.008810391
b4f470c2-c1d8-4e69-8f03-9f5a2a54b517-sign.png,1,0.443380146,0.995133639
b4f71798-ccff-4146-8d03-aa7239ad76d7-sign.png,1,0.219829738,0.815369428
b4f7eb1b-0294-4f89-8bfe-1877f198a9fc-sign.png,1,0.52309823,0.006999328
b4f7fac7-2611-45dd-a494-bdf56ad8b4e7-sign.png,1,0.577798545,0.991814434
b4fa4c96-d661-496d-beec-8627d2f79396-sign.png,1,0.377995938,0.858795941
b506256d-e687-41c4-b079-a540f11fc22f-sign.png,1,0.168772578,0.816431283
b509c3e4-e6fb-4dd3-b4e7-cb0b9ad60d6e-sign.png,1,0.200252727,0.98921907
b510e6bf-787d-4819-a52c-3d67adbdd58c-sign.png,1,0.299099773,0.00516915
b5199de0-043c-471f-9aba-e67877c546c4-sign.png,1,0.332601041,0.995145082
b5390ab2-02d0-4c15-bc6b-88111897f382-sign.png,1,0.890282273,0.835486531
b5537590-7119-4fd0-8df0-94828b789f77-sign.png,1,0.081096902,0.01848108
b556593c-63e2-429a-9bbc-2dacfbe28ebd-sign.png,1,0.153098836,0.007303314
b5580220-9004-4958-ac55-cda82a2ac110-sign.png,1,0.184645279,0.987770975
b55b77da-29c0-499d-84bb-741c3968c15a-sign.png,1,0.330112785,0.954135061
b560b5aa-0b98-41a0-93ac-c7e8f269a7a6-sign.png,1,0.646905482,0.989726066
