filename,sign,x,y
001343a0-5c4f-43fb-b06b-c1b8a84dc616-sign.png,1,0.33076942,0.988958656
0022e79a-4070-42aa-b94f-9e462de4fb4e-sign.png,1,0.490182607,0.013118672
00258d9e-35c2-42b7-8965-63549ff27d92-sign.png,1,0.219977498,0.812024713
00270e50-0020-407c-9dbb-c6bffa56c2c8-sign.png,1,0.228442387,0.817315697
002cf3e6-0d8b-40c1-b48a-a2ca6645213a-sign.png,1,0.059446674,0.798061967
003abbae-2bd8-4226-920b-3894a323cdfd-sign.png,1,0.38330993,0.005953498
003f8e1c-6cd6-4b82-a256-e2440e8432a5-sign.png,1,0.167282387,0.002178055
00488a76-c200-452f-8622-05eeed4ca432-sign.png,1,0.60104549,0.982005715
00491a61-cf85-4896-b016-c80e77b97220-sign.png,1,0.8123371,0.827514053
0052cb0c-dd21-4d78-b531-c440b3e7fe1a-sign.png,1,0.509873926,0.011267453
00561e07-3abf-4ff7-842e-98b8d2e1c669-sign.png,1,0.734781623,0.828286826
0058ab89-ca90-45f3-8604-c7fcb0598c75-sign.png,1,0.823381365,0.800386311
0062e4a1-6cb0-45f6-ac09-9db66d170f17-sign.png,1,0.262167572,0.988049805
007307d8-5233-492d-87d7-b7ac894199f2-sign.png,1,0.852300764,0.019797162
007ccda1-2aaa-4672-86eb-9122dcb49ba6-sign.png,1,0.281639785,0.009399309
008490c4-ec12-4eb1-b99b-6de5f54a509b-sign.png,1,0.956258715,0.837175311
009712f1-3d50-436a-a3c4-811c44db95dc-sign.png,1,0.194435238,0.822564959
009e18dd-750e-4510-9384-13bb594f3f81-sign.png,1,0.165862068,0.00771732
00a1f1ab-9c9d-4cb7-9bb6-4845318bcc8a-sign.png,1,0.121523559,0.99016273
00a96e8e-aaba-4b1c-8607-26fe4e13f8b5-sign.png,1,0.385430336,0.004875133
00a9fefd-11dc-4b55-8ae7-f3102b701fce-sign.png,1,0.136437729,0.824394285
00ab305f-5a48-426a-a995-ff0cbfb6ced1-sign.png,1,0.311743318,0.011595082
00b9d84b-5519-4b0c-b9bc-d619623304c8-sign.png,1,0.610215008,0.003531381
00bad1a3-abc4-41da-a358-b525713ed5d2-sign.png,1,0.28630358,0.992627203
00be21ed-d209-4304-b753-fc992efcb1c9-sign.png,1,0.371633799,0.012883242
00c08594-291f-48a5-b5fb-4ba5be827db8-sign.png,1,0.436977445,0.008923592
00cea974-3764-498d-bbdb-7e7f560f7072-sign.png,1,0.411136479,0.994006693
00d578d3-256e-457c-96e3-112aa6291fce-sign.png,1,0.37998867,0.010471754
00d8190f-bc90-4d7f-840c-0221c92fff36-sign.png,1,0.151211381,0.824279725
00dd9be3-ec31-4532-a196-6b43cf080065-sign.png,1,0.175919086,0.004079982
00dfa96c-e4f3-4e64-a8c8-1dc07e547a01-sign.png,1,0.77706015,0.815413297
00e18695-fbcd-4da4-8bd7-9909bcd9340a-sign.png,1,0.804040908,0.807081043
00e40416-48f7-4b6a-aa2b-a11fb1ae432a-sign.png,1,0.651369096,0.033385016
00e8bb84-d83e-4f96-8264-7aa04795582b-sign.png,1,0.915679693,0.989461482
00f56258-88f5-42d7-a48a-5181eef1c110-sign.png,1,0.303960383,0.024322549
01003142-3a86-442f-8528-a6c8fcb303d5-sign.png,1,0.166508957,0.817886174
0100942b-42a9-445d-a4b6-3f6105b7a6ec-sign.png,1,0.150722504,0.989516258
010a4c91-2869-4828-81ff-5633d4ec03b3-sign.png,1,0.917141139,0.799238682
0114318a-f12d-414f-afe7-99c31e41e762-sign.png,1,0.809207797,0.811039031
0123ee6c-ee68-4764-99c5-7bb704b7b715-sign.png,1,0.160975486,0.005443578
012591fe-f511-4aee-9d08-c7936f99fa16-sign.png,1,0.254193604,0.993469537
0125e615-5aec-4451-afd5-134101258453-sign.png,1,0.719577611,0.019477307
012e212d-0b98-49d6-a60d-fd3be2d6b9f6-sign.png,1,0.634439766,0.811192393
0135a3fb-5324-4936-82c4-96ffdf427043-sign.png,1,0.723505377,0.954573334
01376576-d043-4004-a77c-1e959810404b-sign.png,1,0.754498541,0.843831359
013923d1-e31f-4d0a-a9a4-76fe3ea9c671-sign.png,1,0.224547162,0.830548764
014622bc-3d46-4ca0-9a3c-b2406eb052d5-sign.png,1,0.678574502,0.007226139
0146be8d-e8b4-4992-a335-17bd978e9e35-sign.png,1,0.600745201,0.991354941
014a4b57-c472-4c4f-a8fd-c65163f335f8-sign.png,1,0.724715412,0.817954242
01513f93-1d49-43f4-aaf4-71266691c648-sign.png,1,0.75637716,0.795236588
015961d0-cd64-4d88-bfc9-67ba9ba2be95-sign.png,1,0.474380285,0.013174596
016833c0-3d5b-4526-a58e-b96d9dea93a9-sign.png,1,0.554787457,0.992345035
016ad5bd-6be1-49f1-9b5b-2b5ce27bc25c-sign.png,1,0.267592162,0.834533691
016d1330-7a63-422c-b972-adf39b4d3fb3-sign.png,1,0.520511926,0.982273102
017e8688-f2f7-4416-9f15-1f2c64ce4cc7-sign.png,1,0.977834523,0.936694563
018b3844-1b49-44b4-96c5-1b63e3232d7c-sign.png,1,0.122825422,0.012655842
01907aad-28d1-4fc5-a97f-2c698e591037-sign.png,1,0.795233131,0.824328244
019ac416-b0d7-4b86-a4fd-254d212049ab-sign.png,1,0.135150254,0.995437443
01a28ec8-4f38-4fc9-ab33-c2e80d1a8ecc-sign.png,1,0.302064031,0.987535537
01a44b16-7aa2-4b8a-b9df-5dfbe843a473-sign.png,1,0.431872934,0.778760076
01a64e49-1082-4e55-9748-9c8db72b3885-sign.png,1,0.161492631,0.825360656
01a9f642-f3d0-4be4-b8f2-7d72c3c909da-sign.png,1,0.133025602,0.994934857
01b26ad7-727a-480b-897c-76cf05b8f23c-sign.png,1,0.274556846,0.811747074
01b5fdec-87d2-4fe8-90da-b0669d326873-sign.png,1,0.254749656,0.007159818
01c1b09a-f7ab-4231-9539-5d3c0044933c-sign.png,1,0.724577309,0.839093924
01ce8cca-052b-4767-83b6-069bf3144776-sign.png,1,0.461875916,0.007815127
01d2ccdb-aaaa-42b0-a0be-c47e6a16e389-sign.png,1,0.78611648,0.990073264
01d4287c-82d4-4a60-9498-096518349fdc-sign.png,1,0.209253938,0.992578625
01d8e82f-5324-41a8-8448-ba98045621ac-sign.png,1,0.3820391,0.007739936
01de6e2f-68c6-47f3-b781-cb94c78fe3d4-sign.png,1,0.528753162,0.958306969
01eb3459-c645-4eea-b82c-a6f143ba2b97-sign.png,1,0.122061313,0.005259055
01f08146-f733-47c5-9b3f-746eb818c666-sign.png,1,0.37478748,0.012199189
01fde1e1-d98e-44cf-92e6-5e75c56980da-sign.png,1,0.409690381,0.019287258
01ffe125-8e4c-4bb0-8194-44d6b7e136f9-sign.png,1,0.618078529,0.800173938
02038ae6-3a00-44ee-bafa-0c3d99d0cf4d-sign.png,1,0.106138355,0.010587918
020487c9-e987-4fb7-a54f-c4db83905a8b-sign.png,1,0.779911102,0.987196387
0208207e-8138-41b3-a8a8-0148acf4a0bc-sign.png,1,0.35640791,0.004143545
