filename,sign,x,y
afe692cf-d4bf-430b-a1cf-96ad5f290687-nosign.png,0,0,0
b0d8c225-ea92-45af-a3d7-6c7b1aadd44e-nosign.png,0,0,0
b1a7d9e3-3f84-4517-badd-37235e41db21-nosign.png,0,0,0
b1b2f57d-7dce-4112-8127-09462a10ed7c-nosign.png,0,0,0
b1be9a14-1936-479b-8990-c1c6b7cc8f5a-nosign.png,0,0,0
b1ca0c32-3918-4693-b2bc-0df65fd6f593-nosign.png,0,0,0
b2024ac8-ccfc-4181-8235-300ddcc35c15-nosign.png,0,0,0
b367520d-d7d4-49a4-81d0-bf382404afd3-nosign.png,0,0,0
b4739c20-2760-47bb-af97-59b0722b882b-nosign.png,0,0,0
b4ba32e3-df62-46cd-a53d-47127c807f3c-nosign.png,0,0,0
b4c6fbff-66b3-4e45-afe5-5a6cd2ebba0a-nosign.png,0,0,0
b59beb7c-7afd-49be-b2c7-55e1a5a2db95-nosign.png,0,0,0
b59f73f2-2688-4fdd-8e87-afc653639d86-nosign.png,0,0,0
b64ae389-aac8-44f4-888b-535adc6fe7ed-nosign.png,0,0,0
b64bf7f5-a0ed-48c6-8db7-e6bed354507e-nosign.png,0,0,0
b7323310-51d2-46f0-97bd-f60b647b924e-nosign.png,0,0,0
b9a1ad21-286c-46a2-af46-57a037457f8d-nosign.png,0,0,0
ba2839de-b5cc-499f-9f0d-112976449e97-nosign.png,0,0,0
bc44dda2-51bd-43e8-b001-11672e2139b9-nosign.png,0,0,0
bc52693d-81e8-4dfe-b3e4-f8141f8e2d70-nosign.png,0,0,0
bc5bf548-3391-4358-a2ad-7ed83e04a8ef-nosign.png,0,0,0
bceed877-ad88-40b6-af3a-12d54944cf42-nosign.png,0,0,0
bd3ad65b-2a91-4e88-95cc-1c705c13ec47-nosign.png,0,0,0
bd4b1e7b-31e8-4657-85b6-107ee1955d59-nosign.png,0,0,0
bde38cf2-987e-4a57-a2d8-25b5c94dbdb2-nosign.png,0,0,0
be2507a9-8529-4bec-bc69-ae9b40c82aca-nosign.png,0,0,0
be37881b-ca95-47e3-8919-b76d2ca11a68-nosign.png,0,0,0
be819617-cbab-43c3-84d8-74384aede56d-nosign.png,0,0,0
bedf7996-2b35-4f36-91dc-d69664900004-nosign.png,0,0,0
bf05f819-a607-486e-a359-a24e507c003c-nosign.png,0,0,0
bf750a48-da53-4cd8-99ed-025ccf8be7c5-nosign.png,0,0,0
c0b33d4c-16c0-4536-85f4-6aa74766aebf-nosign.png,0,0,0
c205222b-8261-4b88-bd2e-fcffe9a2b95a-nosign.png,0,0,0
c2275892-91a6-4c94-b39a-2c02b0fc1b77-nosign.png,0,0,0
c25f580d-ce86-4504-95c4-6d3778284460-nosign.png,0,0,0
c27eafa8-e056-4207-b2c3-72c232cb5ad2-nosign.png,0,0,0
c4283a79-f0fd-4691-a91a-b2d1763467b6-nosign.png,0,0,0
c431f163-8592-4027-8d65-03ef879c2c31-nosign.png,0,0,0
c4ce94e6-4cc1-46e1-915a-1c68a907dc92-nosign.png,0,0,0
c58eae0e-3030-492c-9dbc-cbe572796c72-nosign.png,0,0,0
c5994a1e-6e1e-4091-a38e-a4139f4c9a80-nosign.png,0,0,0
c6d3f154-1ac3-4969-b66b-ce85a371f535-nosign.png,0,0,0
c70dca4f-3222-4ef7-9bae-4af00269a4d2-nosign.png,0,0,0
c7143c98-9f3f-485f-a652-b2bc7dfd4dce-nosign.png,0,0,0
c7f61c39-919b-40b5-9ab5-e43777f4890d-nosign.png,0,0,0
c83edf9b-6547-442f-8f59-c597ea1a0347-nosign.png,0,0,0
c9726fc8-5d51-469f-a68e-493d3a50f4da-nosign.png,0,0,0
