filename,sign,x,y
000ea41a-411c-43be-809b-9b3057bbda7f-nosign.png,0,0,0
00e45ad8-2b3c-4440-9934-18b9fee6d357-nosign.png,0,0,0
0109978a-32a5-4088-a5b2-db4da72ba63e-nosign.png,0,0,0
0109ca84-aa5f-42bc-8230-41bf90dc1aa7-nosign.png,0,0,0
01d1a3d2-c797-4dc9-9a0b-3009b92eaf91-nosign.png,0,0,0
01dd0b07-0416-47d5-85ec-6405209ec0b2-nosign.png,0,0,0
022ff749-e412-467b-90f0-b66835f530f8-nosign.png,0,0,0
03a62bf3-8b14-4172-b9e5-1caaec5f1990-nosign.png,0,0,0
053e5cc7-d6a5-4fd3-ab63-2b3beb779d99-nosign.png,0,0,0
05ae7cdd-df1b-48c1-a847-5b5ed0796a70-nosign.png,0,0,0
05bcd2d3-8fcb-4f7b-a554-584862e3f79d-nosign.png,0,0,0
0685e615-eabb-4f1a-b8e5-4282ef79bc42-nosign.png,0,0,0
069933df-98df-4654-9e87-dcc12332c210-nosign.png,0,0,0
07506792-f421-4584-891b-d0166db2e7ee-nosign.png,0,0,0
0761ce50-408a-490e-a288-14eb8099c130-nosign.png,0,0,0
07b1b687-3467-4770-9f79-1fc7f72799a4-nosign.png,0,0,0
08ac06eb-469b-4292-ac3c-d4c362b97ee6-nosign.png,0,0,0
09eabf57-ce7b-4950-958a-0b7f86c4d93a-nosign.png,0,0,0
0a910f49-b849-42fa-a555-c10bf27fe21f-nosign.png,0,0,0
0b4243e2-21f2-43bd-b7d1-10054dd5a468-nosign.png,0,0,0
0d2de7ba-0b2b-428b-889e-7d73f2d2ce59-nosign.png,0,0,0
0df1ee3e-a561-4ada-8dc2-0d50697e39d9-nosign.png,0,0,0
0df865d2-c7df-466e-a756-69c8ec1b48b8-nosign.png,0,0,0
0ed380c1-7c8d-47dd-b295-087d3caca28b-nosign.png,0,0,0
0f40fab9-695e-4c6c-b011-f8c15253ef33-nosign.png,0,0,0
10b0fd9c-1b2a-4927-b1f9-9ea36234a351-nosign.png,0,0,0
1185a6f5-7839-467b-b6ad-f0024819683a-nosign.png,0,0,0
12ec5f91-9a44-498f-a886-f2dde306a1c2-nosign.png,0,0,0
1309fa58-07ff-4298-91a8-66897a6e9be0-nosign.png,0,0,0
13b574fa-3f88-4226-baab-8cc855a929b9-nosign.png,0,0,0
1413aa72-ebc0-4cdc-962f-b7819da57093-nosign.png,0,0,0
1449c140-614c-4678-bda0-4b84bd524277-nosign.png,0,0,0
1465244b-6add-458c-9073-c17813398e42-nosign.png,0,0,0
14745a06-ea2e-4766-957d-18082b4d38db-nosign.png,0,0,0
15070a41-05bf-4beb-8928-dd94c805c848-nosign.png,0,0,0
150c7bcf-2430-4ded-96a0-b7fd8df54e1e-nosign.png,0,0,0
1626c719-5016-4578-b0df-cf48ada9e92d-nosign.png,0,0,0
171f3105-54a1-497b-a325-a521c7f2727e-nosign.png,0,0,0
186d352d-ea1e-4a11-9255-c7312dd196c6-nosign.png,0,0,0
18cde8eb-4aef-4bc3-ac8c-1cc0f0b9bc80-nosign.png,0,0,0
1936f17b-8484-4b17-ad5c-91c166cadbbf-nosign.png,0,0,0
195fd5c7-de71-40ca-9b31-4da8dd58209b-nosign.png,0,0,0
19c66269-7a39-404d-9e1b-bf6ddd87eecf-nosign.png,0,0,0
1a85a6f7-2e27-4ddd-90d9-4975038f9c93-nosign.png,0,0,0
1a8a016d-508f-427f-a069-f2c882af3cd4-nosign.png,0,0,0
1bc84a93-c7b5-43cb-919c-2cd58af49336-nosign.png,0,0,0
1ca1e6d4-a13c-4b3f-b30b-702823c547e6-nosign.png,0,0,0
1d2bb167-42a9-4fab-b4d0-ce072478eabf-nosign.png,0,0,0
1d2d934b-95e9-4272-a787-f70dadd76ff5-nosign.png,0,0,0
1e473908-e876-4a9e-833b-4da195f68db5-nosign.png,0,0,0
1e47ee92-c03f-45a8-9bbf-344d08825e3a-nosign.png,0,0,0
1e497b94-69f5-4918-9c65-5c6fca1c8f01-nosign.png,0,0,0
1e701b8b-51c6-44bd-9e9b-cc9881bb86ce-nosign.png,0,0,0
1eb5db39-dfbe-48d0-8c7d-126b3829d6b9-nosign.png,0,0,0
206629de-815c-4d89-b712-8ae316fe3b80-nosign.png,0,0,0
2186252d-d7bf-4142-9eea-d927cce886c3-nosign.png,0,0,0
22c2a16f-03a6-4110-bf9c-5571cbbe9b82-nosign.png,0,0,0
