filename,sign,x,y
0109322f-c37b-43d0-afa3-b24f8d959bf1-nosign.png,0,0,0
016467b6-05c2-46a8-9758-7c985d60b2b5-nosign.png,0,0,0
069933df-98df-4654-9e87-dcc12332c210-nosign.png,0,0,0
137dd052-a83f-4bc3-b681-45d8645197e8-nosign.png,0,0,0
163357e5-bf8d-420c-9b91-c847610362e6-nosign.png,0,0,0
2e5d46c5-1cbd-45c2-ae05-42d65aeb66ee-nosign.png,0,0,0
2f870dcc-3726-426b-8afe-96edf9590b98-nosign.png,0,0,0
2fe725e7-5566-47dc-9e9b-f1c1fd3e3a7c-nosign.png,0,0,0
4b7665b1-ad9a-45aa-a650-35955a1129f8-nosign.png,0,0,0
4e583c69-9f63-4fa5-8f40-7b285a666877-nosign.png,0,0,0
554425ca-b5c2-41d3-bffb-0a6d6a0a9ec1-nosign.png,0,0,0
6291c919-765a-4b7e-8db3-301586fa19e1-nosign.png,0,0,0
635d30cc-f5f0-496d-b5b7-39842ae2b8b1-nosign.png,0,0,0
649d5b28-1324-44c1-ba75-5464840f831d-nosign.png,0,0,0
654355e3-a75c-44b0-8eb7-a83ee6813e90-nosign.png,0,0,0
706d637a-edbb-40c0-ba0a-b3ab84c30eba-nosign.png,0,0,0
711633fa-1a5f-45a2-8670-aa10f19f3598-nosign.png,0,0,0
717ab296-1acc-4738-bf98-3a3f21c07f1d-nosign.png,0,0,0
725324e2-2d99-4a2d-8074-6d261da3cb98-nosign.png,0,0,0
73362dc2-5f1c-474b-97f1-d75e91d2d056-nosign.png,0,0,0
74547b8a-6436-43c3-91a5-9f7672b335f7-nosign.png,0,0,0
77b41cb7-f1f5-4951-b63a-ed920223f898-nosign.png,0,0,0
77fdade1-5802-4cb2-aaf0-67d7bad13826-nosign.png,0,0,0
7ca405b6-7b7b-4ca7-9ab8-b2986dbf665b-nosign.png,0,0,0
7d082d74-b28a-4ecf-bc9f-3c0a5ae22654-nosign.png,0,0,0
82be27f3-9657-4dd5-9004-fd3fd410a7d6-nosign.png,0,0,0
85551ebc-be6f-4732-b1cd-188501b7efb7-nosign.png,0,0,0
8c721750-fffc-4254-98b4-1852c3c4e7e2-nosign.png,0,0,0
8c9a13cb-a5a4-4bf1-9435-5a1d2d362c41-nosign.png,0,0,0
8eb5e242-da73-4eb0-8ab9-91aa7eb432e4-nosign.png,0,0,0
927bf6ad-7b54-4a7f-be58-abb8cc81e1c0-nosign.png,0,0,0
93a833f8-1693-41e1-b04b-758ad9fbb7e5-nosign.png,0,0,0
971bdf74-1998-48f3-b599-2672e5814fec-nosign.png,0,0,0
9f09378d-ee18-424a-b222-478aee4efc6c-nosign.png,0,0,0
9f644da6-4dee-491c-b115-9fc58203b9de-nosign.png,0,0,0
01de6e2f-68c6-47f3-b781-cb94c78fe3d4-sign.png,1,0.528753162,0.958306969
0499338a-bdfd-4a44-a67c-1ae87e3bf3b9-sign.png,1,0.883728385,0.834303736
0c4dfa46-c2f9-4cae-9d5c-7e8ae2ee5cab-sign.png,1,0.846363723,0.97389549
0d9d2aad-8303-4c7c-909c-49504b5b50f2-sign.png,1,0.502591908,0.96282941
1b78cd54-ad0c-4d44-a04e-0b9ae1c46aef-sign.png,1,0.925456285,0.825792908
1f1e4f63-e054-4e8a-a8ac-7897224ea332-sign.png,1,0.227811217,0.019202182
21feecff-bdae-4afd-83fe-2f770d3fe50a-sign.png,1,0.825102984,0.865565717
24e389b4-d3ee-42e6-8682-a92b7f0a1b0a-sign.png,1,0.949819445,0.818348527
28931b10-a6f8-485d-b6af-551eb2a638b9-sign.png,1,0.687998295,0.930027008
300af7f9-4736-43d7-ac72-6f8ebe2f4cb7-sign.png,1,0.491110205,0.135319904
301d2daa-7420-4903-89e4-2d45f16b7d67-sign.png,1,0.505974113,0.069439322
3438d745-925d-4e53-a8b5-bba6ce773cac-sign.png,1,0.351975143,0.845916867
3785b73e-460d-4fa3-9f0b-5579e90638b4-sign.png,1,0.955791354,0.839506865
3837db3a-3c61-4e01-9273-01611068954f-sign.png,1,0.544565678,0.840105176
3c27f815-69e0-42ab-b870-9f8b0c10ebc7-sign.png,1,0.915660918,0.798810184
3c54e5db-2f42-42e9-9be3-a586450cf58d-sign.png,1,0.746135414,0.941294969
3da963bb-ed89-4bde-b33a-1b286f64f19f-sign.png,1,0.583375453,0.030105045
3e326202-4fcf-4c0a-a7dd-f46ace2c8d6b-sign.png,1,0.90518999,0.850663066
3e77622c-519b-4d00-b84c-216b05ec2d3a-sign.png,1,0.617439688,0.023425598
3fa1f6d5-6455-4323-ba9c-761e96eba9d4-sign.png,1,0.697133361,0.931706965
3fc27e0f-b1a6-4b2b-91f4-4280b73beb9f-sign.png,1,0.487922014,0.099607266
43ba61b9-9be2-436a-b1f5-736f8d979869-sign.png,1,0.914594352,0.839071393
4a106cc0-1d7d-42cb-8c49-71119fa93eed-sign.png,1,0.409700244,0.962778688
54fdd596-c012-4f16-a10f-7e38b7e14795-sign.png,1,0.64003259,0.961496889
5b35a74f-5d80-4f04-b9c4-a69c772396f0-sign.png,1,0.449336021,0.839036822
5dcc5f31-df1a-4b4a-ab74-d76119a26150-sign.png,1,0.962910533,0.79630977
5dcdfb42-9f97-451a-9da6-acdbc3eb9192-sign.png,1,0.946773945,0.830976248
5e2f1894-58ce-4938-8147-4225d692393a-sign.png,1,0.449863523,0.826969088
66172a47-df30-4ff6-9214-36768be24880-sign.png,1,0.315094293,0.047975861
6744661e-411a-4ea3-910d-ec39b088f5e3-sign.png,1,0.438884109,0.098781668
6afd067a-1ed9-482d-a22b-52d652e9dfee-sign.png,1,0.969027936,0.840379238
7010e519-a191-4b57-a672-fc2dc5471943-sign.png,1,0.905266762,0.777096748
7d9639ff-4177-489c-b44e-b70ee842c5d5-sign.png,1,0.379012346,0.747583746
809dff86-4884-455c-8ecd-55800939a12a-sign.png,1,0.261795521,0.875957369
811fd26a-ba1d-4d3d-8623-1ac7d16334ce-sign.png,1,0.486372412,0.915840744
